InstitutionID,University,City,State,Religion,Market_Saturation_Percentile,Academic_Efficiency_Percentile,aCFI_Percentile,Survivability,FullAddress,lat,lon,Quantile_Label,Quantile_Group,Rank,Universities_in_State
156356,Brescia University,Owensboro,KY,Roman Catholic               ,0.2756,0.40869999999999995,0.4928,0.38914000000000004,"Brescia University, Owensboro, KY",37.7683615,-87.11177799671128,At-Risk,1,737,16
157757,Spalding University,Louisville,KY,Roman Catholic               ,0.2826,0.4416,0.5,0.40139,"Spalding University, Louisville, KY",38.24240815,-85.75856192110415,At-Risk,1,677,16
157809,Thomas More University,Crestview Hills,KY,Roman Catholic               ,0.4305,0.4294,0.4928,0.45521999999999996,"Thomas More University, Crestview Hills, KY",39.02091849999999,-84.56769555987898,Secure,4,408,16
159656,Loyola University New Orleans,New Orleans,LA,Roman Catholic               ,0.5706,0.4996,0.49,0.52415,"Loyola University New Orleans, New Orleans, LA",29.9356364,-90.12045155517569,Strong,6,208,8
160065,University of Holy Cross,New Orleans,LA,Roman Catholic               ,0.2404,0.3978,0.5068,0.37849,"University of Holy Cross, New Orleans, LA",29.91198085,-89.99629395173727,Critical,0,774,8
160074,Franciscan Missionaries of Our Lady University,Baton Rouge,LA,Roman Catholic               ,0.2559,0.4071,0.49,0.37982,"Franciscan Missionaries of Our Lady University, Baton Rouge, LA",30.40067515,-91.10924666026298,Critical,0,769,8
160904,Xavier University of Louisiana,New Orleans,LA,Roman Catholic               ,0.4471,0.47130000000000005,0.5036,0.47454999999999997,"Xavier University of Louisiana, New Orleans, LA",29.9638897,-90.10922358519306,Secure,4,332,8
161518,Saint Joseph's College of Maine,Standish,ME,Roman Catholic               ,0.304,0.4353,0.49479999999999996,0.40661,"Saint Joseph's College of Maine, Standish, ME",,,At-Risk,1,651,9
163046,Loyola University Maryland,Baltimore,MD,Roman Catholic               ,0.9803000000000001,0.5604,0.4988,0.70366,"Loyola University Maryland, Baltimore, MD",39.34835375,-76.61593184876489,Elite,7,70,13
163462,Mount St. Mary's University,Emmitsburg,MD,Roman Catholic               ,0.6202000000000001,0.4546,0.49200000000000005,0.53579,"Mount St. Mary's University, Emmitsburg, MD",39.68056055,-77.3465509414935,Strong,6,185,13
163578,Notre Dame of Maryland University,Baltimore,MD,Roman Catholic               ,0.30010000000000003,0.4388,0.51,0.41184,"Notre Dame of Maryland University, Baltimore, MD",39.3514279,-76.61940070192435,Vulnerable,2,627,13
164492,Anna Maria College,Paxton,MA,Roman Catholic               ,0.4056,0.43799999999999994,0.47450000000000003,0.43965000000000004,"Anna Maria College, Paxton, MA",42.33036785,-71.91972779440366,Stable,3,486,51
164562,Assumption University,Worcester,MA,Roman Catholic               ,0.3909,0.4606,0.4984,0.44786000000000004,"Assumption University, Worcester, MA",42.2953528,-71.82964377400714,Stable,3,438,51
164924,Boston College,Chestnut Hill,MA,Roman Catholic               ,0.9906,0.8637,0.5112,0.77334,"Boston College, Chestnut Hill, MA",42.3401702,-71.167045,Elite,7,30,51
165671,Emmanuel College,Boston,MA,Roman Catholic               ,0.4805,0.4388,0.49,0.47597,"Emmanuel College, Boston, MA",42.34068480000001,-71.1029058793161,Secure,4,328,51
166124,College of the Holy Cross,Worcester,MA,Roman Catholic               ,0.6484000000000001,0.4829,0.5351,0.5699799999999999,"College of the Holy Cross, Worcester, MA",42.23668645,-71.80702483708313,Strong,6,150,51
166850,Merrimack College,North Andover,MA,Roman Catholic               ,0.7835,0.6498999999999999,0.4864,0.63788,"Merrimack College, North Andover, MA",42.66688065,-71.12292177692487,Elite,7,97,51
167394,College of Our Lady of the Elms,Chicopee,MA,Roman Catholic               ,0.3181,0.4349,0.4968,0.41296999999999995,"College of Our Lady of the Elms, Chicopee, MA",42.14190105,-72.60042300750956,Vulnerable,2,621,51
167598,Regis College,Weston,MA,Roman Catholic               ,0.3181,0.5882000000000001,0.48560000000000003,0.43912,"Regis College, Weston, MA",42.3506516,-71.30852442998884,Stable,3,489,51
167996,Stonehill College,Easton,MA,Roman Catholic               ,0.56,0.45659999999999995,0.5024000000000001,0.51628,"Stonehill College, Easton, MA",42.05997765,-71.07932570575417,Healthy,5,230,51
168786,Aquinas College,Grand Rapids,MI,Roman Catholic               ,0.3859,0.4118,0.488,0.43195,"Aquinas College, Grand Rapids, MI",42.9597531,-85.62498744066667,Vulnerable,2,528,24
169716,University of Detroit Mercy,Detroit,MI,Roman Catholic               ,0.5299,0.5655,0.4984,0.5244,"University of Detroit Mercy, Detroit, MI",42.41403185,-83.13786010722785,Strong,6,207,24
170806,Madonna University,Livonia,MI,Roman Catholic               ,0.3874,0.44630000000000003,0.4916,0.44088,"Madonna University, Livonia, MI",42.3911354,-83.41034131285153,Stable,3,475,24
172264,Siena Heights University,Adrian,MI,Roman Catholic               ,0.389,0.4368,0.4844,0.43674,"Siena Heights University, Adrian, MI",41.9062844,-84.01796520279541,Stable,3,500,24
174747,College of Saint Benedict,Saint Joseph,MN,Roman Catholic               ,0.4376,0.42469999999999997,0.5132,0.46529000000000004,"College of Saint Benedict, Saint Joseph, MN",45.5594818,-94.31829628825939,Secure,4,371,23
174792,Saint Johns University,Collegeville,MN,Roman Catholic               ,0.4633,0.4243,0.5347,0.48408999999999996,"Saint Johns University, Collegeville, MN",,,Healthy,5,301,23
174817,Saint Mary's University of Minnesota,Winona,MN,Roman Catholic               ,0.373,0.5765,0.5056,0.46674,"Saint Mary's University of Minnesota, Winona, MN",44.04534085,-91.69518768969843,Secure,4,364,23
174899,The College of Saint Scholastica,Duluth,MN,Roman Catholic               ,0.4341,0.5426,0.4968,0.48088000000000003,"The College of Saint Scholastica, Duluth, MN",,,Healthy,5,313,23
174914,University of St Thomas,Saint Paul,MN,Roman Catholic               ,0.9779000000000001,0.7187,0.5004,0.73497,"University of St Thomas, Saint Paul, MN",44.94210585,-93.1894521972007,Elite,7,50,23
175005,St Catherine University,Saint Paul,MN,Roman Catholic               ,0.4578,0.5402,0.494,0.48875,"St Catherine University, Saint Paul, MN",44.924437,-93.18228844466313,Healthy,5,287,23
176628,Avila University,Kansas City,MO,Roman Catholic               ,0.5753,0.41490000000000005,0.4904,0.50927,"Avila University, Kansas City, MO",38.91232935,-94.59156294743664,Healthy,5,244,29
177418,Fontbonne University,Saint Louis,MO,Roman Catholic               ,0.30219999999999997,0.38439999999999996,0.48479999999999995,0.39171999999999996,"Fontbonne University, Saint Louis, MO",38.6416544,-90.31570077006862,At-Risk,1,728,29
179043,Rockhurst University,Kansas City,MO,Roman Catholic               ,0.34240000000000004,0.5255,0.48009999999999997,0.4341,"Rockhurst University, Kansas City, MO",39.03081885,-94.57067504464628,Stable,3,516,29
179159,Saint Louis University,Saint Louis,MO,Roman Catholic               ,0.9406,0.7655,0.5052,0.7313200000000001,"Saint Louis University, Saint Louis, MO",38.635359,-90.23184326838913,Elite,7,51,29
180106,Carroll College,Helena,MT,Roman Catholic               ,0.3442,0.4122,0.6236,0.46963,"Carroll College, Helena, MT",46.6018191,-112.0385010582579,Secure,4,350,3
180258,University of Providence,Great Falls,MT,Roman Catholic               ,0.2733,0.4487,0.49119999999999997,0.39557000000000003,"University of Providence, Great Falls, MT",47.49109975,-111.2704632891088,At-Risk,1,709,3
181002,Creighton University,Omaha,NE,Roman Catholic               ,0.7984,0.7109000000000001,0.5211,0.66991,"Creighton University, Omaha, NE",41.26585655,-95.94505553516464,Elite,7,85,11
181604,College of Saint Mary,Omaha,NE,Roman Catholic               ,0.27190000000000003,0.4219,0.5418,0.40991,"College of Saint Mary, Omaha, NE",41.2409476,-96.02117078134732,At-Risk,1,636,11
183211,Rivier University,Nashua,NH,Roman Catholic               ,0.3354,0.455,0.49560000000000004,0.42341999999999996,"Rivier University, Nashua, NH",42.7391231,-71.45465518109557,Vulnerable,2,574,7
183239,Saint Anselm College,Manchester,NH,Roman Catholic               ,0.4203,0.4451,0.5052,0.45924,"Saint Anselm College, Manchester, NH",42.98451975,-71.50800622385864,Secure,4,393,7
183275,Thomas More College of Liberal Arts,Merrimack,NH,Roman Catholic               ,0.247,0.38939999999999997,0.5047999999999999,0.37865000000000004,"Thomas More College of Liberal Arts, Merrimack, NH",42.8067883,-71.48317304223559,Critical,0,773,7
183910,Caldwell University,Caldwell,NJ,Roman Catholic               ,0.4368,0.4357,0.48560000000000003,0.45610999999999996,"Caldwell University, Caldwell, NJ",40.83390785,-74.27132972676327,Secure,4,406,15
184612,Felician University,Lodi,NJ,Roman Catholic               ,0.4349,0.4514,0.48840000000000006,0.45960999999999996,"Felician University, Lodi, NJ",40.8664885,-74.0926419,Secure,4,390,15
184773,Georgian Court University,Lakewood,NJ,Roman Catholic               ,0.3446,0.45899999999999996,0.4892,0.42534,"Georgian Court University, Lakewood, NJ",40.0981853,-74.22820003536859,Vulnerable,2,567,15
186432,Saint Peter's University,Jersey City,NJ,Roman Catholic               ,0.5497,0.49479999999999996,0.48719999999999997,0.51371,"Saint Peter's University, Jersey City, NJ",40.7276245,-74.07216785370294,Healthy,5,237,15
186584,Seton Hall University,South Orange,NJ,Roman Catholic               ,0.9681000000000001,0.7145999999999999,0.49079999999999996,0.72639,"Seton Hall University, South Orange, NJ",40.75201795,-74.23952913701487,Elite,7,56,15
186618,Saint Elizabeth University,Morristown,NJ,Roman Catholic               ,0.305,0.41609999999999997,0.48719999999999997,0.40013,"Saint Elizabeth University, Morristown, NJ",,,At-Risk,1,688,15
189705,Canisius University,Buffalo,NY,Roman Catholic               ,0.4067,0.4282,0.5064,0.45091000000000003,"Canisius University, Buffalo, NY",42.92180235,-78.86104023134388,Secure,4,421,75
191241,Fordham University,Bronx,NY,Roman Catholic               ,0.9921,0.9394,0.4936,0.7820199999999999,"Fordham University, Bronx, NY",40.86173435000001,-73.88603169298054,Elite,7,22,75
191621,Hilbert College,Hamburg,NY,Roman Catholic               ,0.3602,0.39399999999999996,0.4832,0.41619,"Hilbert College, Hamburg, NY",42.7567258,-78.8225324,Vulnerable,2,605,75
191931,Iona University,New Rochelle,NY,Roman Catholic               ,0.5525,0.4876,0.498,0.51772,"Iona University, New Rochelle, NY",40.92723049999999,-73.78569089605243,Healthy,5,225,75
192323,Le Moyne College,Syracuse,NY,Roman Catholic               ,0.4988,0.5032,0.5008,0.50048,"Le Moyne College, Syracuse, NY",43.04834115,-76.08517610832246,Healthy,5,264,75
192703,Manhattan College,Riverdale,NY,Roman Catholic               ,0.5323,0.5175,0.49439999999999995,0.51417,"Manhattan College, Riverdale, NY",,,Healthy,5,236,75
192785,Maria College of Albany,Albany,NY,Roman Catholic               ,0.2492,0.4102,0.4832,0.37504,"Maria College of Albany, Albany, NY",42.65769465,-73.80656156364773,Critical,0,791,75
193292,Molloy College,Rockville Centre,NY,Roman Catholic               ,0.5267000000000001,0.56,0.4864,0.51722,"Molloy College, Rockville Centre, NY",,,Healthy,5,229,75
193353,Mount Saint Mary College,Newburgh,NY,Roman Catholic               ,0.2457,0.4243,0.5056,0.38542000000000004,"Mount Saint Mary College, Newburgh, NY",41.5118052,-74.01293211677414,Critical,0,746,75
193399,University of Mount Saint Vincent,Bronx,NY,Roman Catholic               ,0.4471,0.5811999999999999,0.49,0.49107,"University of Mount Saint Vincent, Bronx, NY",40.91285705,-73.9069680173387,Healthy,5,280,75
193973,Niagara University,Niagara University,NY,Roman Catholic               ,0.4924,0.5235,0.49439999999999995,0.49941,"Niagara University, Niagara University, NY",43.135814,-79.0349219,Healthy,5,267,75
195474,Siena College,Loudonville,NY,Roman Catholic               ,0.6525,0.4864,0.5044,0.56003,"Siena College, Loudonville, NY",42.7192659,-73.7511920123242,Strong,6,157,75
195720,St. John Fisher University,Rochester,NY,Roman Catholic               ,0.5064,0.4932,0.5075999999999999,0.50424,"St. John Fisher University, Rochester, NY",43.11506305,-77.51043167191582,Healthy,5,257,75
195809,St. John's University-New York,Queens,NY,Roman Catholic               ,0.9856999999999999,0.8652,0.496,0.7656000000000001,"St. John's University-New York, Queens, NY",40.7255421,-73.7919066,Elite,7,33,75
196653,Trocaire College,Buffalo,NY,Roman Catholic               ,0.23850000000000002,0.4294,0.6338,0.43488,"Trocaire College, Buffalo, NY",42.8467327,-78.8127639,Stable,3,511,75
197142,Villa Maria College,Buffalo,NY,Roman Catholic               ,0.2826,0.384,0.4844,0.38364,"Villa Maria College, Buffalo, NY",,,Critical,0,751,75
197984,Belmont Abbey College,Belmont,NC,Roman Catholic               ,0.5291,0.40979999999999994,0.484,0.48721,"Belmont Abbey College, Belmont, NC",35.2613455,-81.03635899466433,Healthy,5,293,35
200217,University of Mary,Bismarck,ND,Roman Catholic               ,0.4325,0.537,0.5012,0.48088000000000003,"University of Mary, Bismarck, ND",46.72486905,-100.7516229007192,Healthy,5,313,4
202480,University of Dayton,Dayton,OH,Roman Catholic               ,0.8945000000000001,0.8051,0.5004,0.7188800000000001,"University of Dayton, Dayton, OH",39.73845985,-84.17919478013708,Elite,7,61,46
202912,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,Roman Catholic               ,0.2464,0.389,0.44,0.35239,"Good Samaritan College of Nursing and Health Science, Cincinnati, OH",,,Critical,0,834,46
203368,John Carroll University,University Heights,OH,Roman Catholic               ,0.3722,0.4976,0.5032,0.44969000000000003,"John Carroll University, University Heights, OH",41.49038105,-81.52875868134805,Stable,3,431,46
203757,Lourdes University,Sylvania,OH,Roman Catholic               ,0.27190000000000003,0.4067,0.4832,0.38342,"Lourdes University, Sylvania, OH",41.71083765,-83.70816048949855,Critical,0,754,46
204176,Mount Carmel College of Nursing,Columbus,OH,Roman Catholic               ,0.2432,0.4321,0.4932,0.38101999999999997,"Mount Carmel College of Nursing, Columbus, OH",39.9574536,-83.02096813501386,Critical,0,762,46
204200,Mount St. Joseph University,Cincinnati,OH,Roman Catholic               ,0.3666,0.4384,0.41490000000000005,0.40027999999999997,"Mount St. Joseph University, Cincinnati, OH",,,At-Risk,1,686,46
204617,Ohio Dominican University,Columbus,OH,Roman Catholic               ,0.31170000000000003,0.4071,0.4829,0.39929000000000003,"Ohio Dominican University, Columbus, OH",39.9945316,-82.94235868789129,At-Risk,1,692,46
205957,Franciscan University of Steubenville,Steubenville,OH,Roman Catholic               ,0.5742,0.48210000000000003,0.49479999999999996,0.5240100000000001,"Franciscan University of Steubenville, Steubenville, OH",40.376755,-80.62193141522137,Strong,6,209,46
206437,Walsh University,North Canton,OH,Roman Catholic               ,0.3594,0.4606,0.5521,0.45676,"Walsh University, North Canton, OH",40.8736512,-81.36876839501872,Secure,4,404,46
206622,Xavier University,Cincinnati,OH,Roman Catholic               ,0.7145999999999999,0.6376,0.4976,0.61235,"Xavier University, Cincinnati, OH",39.1513078,-84.47083471474068,Strong,6,114,46
209825,University of Portland,Portland,OR,Roman Catholic               ,0.5267000000000001,0.5227,0.516,0.52162,"University of Portland, Portland, OR",45.5736806,-122.7282877818709,Healthy,5,220,11
210775,Alvernia University,Reading,PA,Roman Catholic               ,0.42469999999999997,0.4653,0.4904,0.45911,"Alvernia University, Reading, PA",40.3099619,-75.93530460019305,Secure,4,394,51
211431,Carlow University,Pittsburgh,PA,Roman Catholic               ,0.30469999999999997,0.4428,0.4892,0.40615,"Carlow University, Pittsburgh, PA",40.438763,-79.96366141482949,At-Risk,1,652,51
211583,Chestnut Hill College,Philadelphia,PA,Roman Catholic               ,0.2877,0.41450000000000004,0.4976,0.39706,"Chestnut Hill College, Philadelphia, PA",40.0865064,-75.22687890420772,At-Risk,1,704,51
212601,Gannon University,Erie,PA,Roman Catholic               ,0.4637,0.5855,0.4916,0.49920000000000003,"Gannon University, Erie, PA",42.1281052,-80.0867293,Healthy,5,268,51
212832,Gwynedd Mercy University,Gwynedd Valley,PA,Roman Catholic               ,0.2803,0.45380000000000004,0.5036,0.40435000000000004,"Gwynedd Mercy University, Gwynedd Valley, PA",40.19868565,-75.23549052421265,At-Risk,1,659,51
213321,King's College,Wilkes-Barre,PA,Roman Catholic               ,0.3332,0.4546,0.5075999999999999,0.42727,"King's College, Wilkes-Barre, PA",41.24954285,-75.87822679981367,Vulnerable,2,555,51
213358,La Roche University,Pittsburgh,PA,Roman Catholic               ,0.2776,0.4282,0.48479999999999995,0.39063000000000003,"La Roche University, Pittsburgh, PA",,,At-Risk,1,731,51
213367,La Salle University,Philadelphia,PA,Roman Catholic               ,0.34380000000000005,0.5179,0.4852,0.43518999999999997,"La Salle University, Philadelphia, PA",40.03762975,-75.15400251695417,Stable,3,507,51
213826,Marywood University,Scranton,PA,Roman Catholic               ,0.3978,0.4677,0.4924,0.44963000000000003,"Marywood University, Scranton, PA",41.4345694,-75.63250168205998,Stable,3,432,51
214069,Misericordia University,Dallas,PA,Roman Catholic               ,0.3771,0.4594,0.5004,0.4429,"Misericordia University, Dallas, PA",41.34579835,-75.97183590553288,Stable,3,466,51
214166,Mount Aloysius College,Cresson,PA,Roman Catholic               ,0.3943,0.4048,0.5186999999999999,0.4462,"Mount Aloysius College, Cresson, PA",40.45871235,-78.60403790736467,Stable,3,446,51
214272,Neumann University,Aston,PA,Roman Catholic               ,0.38130000000000003,0.4254,0.4813,0.43014,"Neumann University, Aston, PA",39.87556305,-75.44047445081735,Vulnerable,2,535,51
215743,Saint Francis University,Loretto,PA,Roman Catholic               ,0.38020000000000004,0.4534,0.48960000000000004,0.43862,"Saint Francis University, Loretto, PA",40.5034672,-78.6382564,Stable,3,493,51
215798,Saint Vincent College,Latrobe,PA,Roman Catholic               ,0.3195,0.429,0.5303,0.42576,"Saint Vincent College, Latrobe, PA",,,Vulnerable,2,564,51
215947,Seton Hill University,Greensburg,PA,Roman Catholic               ,0.3457,0.4526,0.49439999999999995,0.42658,"Seton Hill University, Greensburg, PA",40.310888,-79.55688656928012,Vulnerable,2,558,51
216597,Villanova University,Villanova,PA,Roman Catholic               ,0.8837999999999999,0.7896,0.5195000000000001,0.7191500000000001,"Villanova University, Villanova, PA",40.03575,-75.3401787,Elite,7,60,51
217402,Providence College,Providence,RI,Roman Catholic               ,0.8487,0.5513,0.49560000000000004,0.6479300000000001,"Providence College, Providence, RI",41.8442938,-71.43548862523096,Elite,7,93,8
217536,Salve Regina University,Newport,RI,Roman Catholic               ,0.5219,0.48090000000000005,0.5,0.5049399999999999,"Salve Regina University, Newport, RI",41.47120200000001,-71.30049366464249,Healthy,5,256,8
219198,Mount Marty University,Yankton,SD,Roman Catholic               ,0.3096,0.4021,0.4924,0.40125999999999995,"Mount Marty University, Yankton, SD",,,At-Risk,1,678,4
219833,Christian Brothers University,Memphis,TN,Roman Catholic               ,0.2364,0.4606,0.49520000000000003,0.38478999999999997,"Christian Brothers University, Memphis, TN",35.1289696,-89.98022497909133,Critical,0,747,28
224323,University of Dallas,Irving,TX,Roman Catholic               ,0.5871,0.4586,0.5024000000000001,0.52752,"University of Dallas, Irving, TX",32.8487635,-96.92256763370509,Strong,6,198,31
225627,University of the Incarnate Word,San Antonio,TX,Roman Catholic               ,0.9737,0.6462,0.494,0.71624,"University of the Incarnate Word, San Antonio, TX",29.4688466,-98.46910390973764,Elite,7,62,31
227863,University of St Thomas,Houston,TX,Roman Catholic               ,0.9493,0.5004,0.4928,0.67687,"University of St Thomas, Houston, TX",29.7368408,-95.39417194809747,Elite,7,80,31
228149,St. Mary's University,San Antonio,TX,Roman Catholic               ,0.695,0.48840000000000006,0.5398,0.59159,"St. Mary's University, San Antonio, TX",29.45223455,-98.56460747256097,Strong,6,130,31
231059,Saint Michael's College,Colchester,VT,Roman Catholic               ,0.2956,0.4207,0.49119999999999997,0.39889,"Saint Michael's College, Colchester, VT",44.4952594,-73.16559401843895,At-Risk,1,694,7
232706,Marymount University,Arlington,VA,Roman Catholic               ,0.5929,0.498,0.4832,0.53003,"Marymount University, Arlington, VA",38.9054445,-77.12768184296903,Strong,6,196,22
235316,Gonzaga University,Spokane,WA,Roman Catholic               ,0.958,0.6465000000000001,0.4968,0.71114,"Gonzaga University, Spokane, WA",47.66710255,-117.4030545594068,Elite,7,65,12
236452,Saint Martin's University,Lacey,WA,Roman Catholic               ,0.4586,0.4487,0.4988,0.47271,"Saint Martin's University, Lacey, WA",47.04343285,-122.8134395796864,Secure,4,341,12
236595,Seattle University,Seattle,WA,Roman Catholic               ,0.8942,0.6693000000000001,0.5291,0.70312,"Seattle University, Seattle, WA",47.60950425,-122.3187982970228,Elite,7,71,12
238078,Wheeling University,Wheeling,WV,Roman Catholic               ,0.2699,0.3771,0.48479999999999995,0.37734,"Wheeling University, Wheeling, WV",40.0714296,-80.69075691654183,Critical,0,778,6
238193,Alverno College,Milwaukee,WI,Roman Catholic               ,0.3019,0.4487,0.4936,0.40796999999999994,"Alverno College, Milwaukee, WI",42.98375305,-87.96548223659715,At-Risk,1,645,18
238661,Edgewood College,Madison,WI,Roman Catholic               ,0.3617,0.4274,0.5318999999999999,0.44296,"Edgewood College, Madison, WI",43.0588111,-89.42122409051677,Stable,3,465,18
239080,Marian University,Fond Du Lac,WI,Roman Catholic               ,0.3128,0.4153,0.48479999999999995,0.40213,"Marian University, Fond Du Lac, WI",43.7774111,-88.41412789035714,At-Risk,1,669,18
239390,Mount Mary University,Milwaukee,WI,Roman Catholic               ,0.3654,0.41450000000000004,0.5032,0.43037,"Mount Mary University, Milwaukee, WI",43.07252155,-88.03145157759188,Vulnerable,2,533,18
239716,Saint Norbert College,De Pere,WI,Roman Catholic               ,0.5291,0.4364,0.5239,0.5085000000000001,"Saint Norbert College, De Pere, WI",,,Healthy,5,247,18
240107,Viterbo University,La Crosse,WI,Roman Catholic               ,0.36840000000000006,0.4976,0.5347,0.46078,"Viterbo University, La Crosse, WI",43.80321085,-91.24456329560022,Secure,4,385,18
446048,Ave Maria University,Ave Maria,FL,Roman Catholic               ,0.4836,0.4157,0.4996,0.47644,"Ave Maria University, Ave Maria, FL",26.33623575,-81.43985445316366,Secure,4,326,30
101912,Oakwood University,Huntsville,AL,Seventh Day Adventist,0.4384,0.39590000000000003,0.48719999999999997,0.44944,"Oakwood University, Huntsville, AL",34.758802,-86.65459911789776,Stable,3,433,11
105589,Prescott College,Prescott,AZ,Seventh Day Adventist,0.237,0.4239,0.5318999999999999,0.39238999999999996,"Prescott College, Prescott, AZ",34.5448939,-112.4774982081208,At-Risk,1,726,2
117627,La Sierra University,Riverside,CA,Seventh Day Adventist,0.3632,0.4376,0.5279,0.44399,"La Sierra University, Riverside, CA",33.9101505,-117.4957464559369,Stable,3,460,30
120865,Pacific Union College,Angwin,CA,Seventh Day Adventist,0.265,0.3874,0.4805,0.37572000000000005,"Pacific Union College, Angwin, CA",38.5702492,-122.4404486,Critical,0,785,30
162210,Washington Adventist University,Takoma Park,MD,Seventh Day Adventist,0.42310000000000003,0.4017,0.47409999999999997,0.43924,"Washington Adventist University, Takoma Park, MD",38.98617775,-77.00002305629916,Stable,3,487,13
168740,Andrews University,Berrien Springs,MI,Seventh Day Adventist,0.365,0.4717,0.5015999999999999,0.441,"Andrews University, Berrien Springs, MI",41.96966265,-86.36331553855976,Stable,3,474,24
169983,Kettering University,Flint,MI,Seventh Day Adventist,0.2572,0.4546,0.5028,0.39494999999999997,"Kettering University, Flint, MI",43.01404220000001,-83.7140043528519,At-Risk,1,714,24
228468,Southwestern Adventist University,Keene,TX,Seventh Day Adventist,0.3677,0.39399999999999996,0.5497,0.44581000000000004,"Southwestern Adventist University, Keene, TX",32.39755805,-97.32821992906278,Stable,3,448,31
236896,Walla Walla University,College Place,WA,Seventh Day Adventist,0.39590000000000003,0.4357,0.5171,0.45237,"Walla Walla University, College Place, WA",46.0464038,-118.3919772447721,Secure,4,419,12
233611,Southern Virginia University,Buena Vista,VA,The Church of Jesus Christ of Latter-day Saints,0.4243,0.40979999999999994,0.4888,0.44722,"Southern Virginia University, Buena Vista, VA",37.74181535,-79.34037954670688,Stable,3,441,22
102298,Talladega College,Talladega,AL,United Church of Christ,0.34049999999999997,0.3951,0.5072,0.41814,"Talladega College, Talladega, AL",33.4325135,-86.11488779398088,Vulnerable,2,597,11
140818,Piedmont University,Demorest,GA,United Church of Christ,0.49439999999999995,0.4757,0.49,0.4889,"Piedmont University, Demorest, GA",34.57027745,-83.54171067915166,Healthy,5,285,26
144962,Elmhurst University,Elmhurst,IL,United Church of Christ,0.6045,0.5171,0.5028,0.54633,"Elmhurst University, Elmhurst, IL",41.89711725,-87.94692011451079,Strong,6,174,42
162760,Hood College,Frederick,MD,United Church of Christ,0.5156000000000001,0.44549999999999995,0.506,0.49774999999999997,"Hood College, Frederick, MD",39.4229618,-77.41891707264057,Healthy,5,271,13
171599,The University of Olivet,Olivet,MI,United Church of Christ,0.39049999999999996,0.3986,0.4301,0.40796999999999994,"The University of Olivet, Olivet, MI",,,At-Risk,1,645,24
181020,Doane University,Crete,NE,United Church of Christ,0.3354,0.5068,0.5128,0.44066000000000005,"Doane University, Crete, NE",40.62131545,-96.94717593126433,Stable,3,476,11
198215,Catawba College,Salisbury,NC,United Church of Christ,0.4118,0.4157,0.5351,0.46194,"Catawba College, Salisbury, NC",35.69155045,-80.48600853247686,Secure,4,382,35
202514,Defiance College,Defiance,OH,United Church of Christ,0.282,0.38549999999999995,0.5315,0.40255,"Defiance College, Defiance, OH",41.29781850000001,-84.35295442000856,At-Risk,1,665,46
203085,Heidelberg University,Tiffin,OH,United Church of Christ,0.342,0.41369999999999996,0.4968,0.41829,"Heidelberg University, Tiffin, OH",41.11442525,-83.16686666639325,Vulnerable,2,596,46
209612,Pacific University,Forest Grove,OR,United Church of Christ,0.42979999999999996,0.5438000000000001,0.4968,0.4794,"Pacific University, Forest Grove, OR",45.52264630000001,-123.1093187330715,Secure,4,317,11
239512,Northland College,Ashland,WI,United Church of Christ,0.2657,0.3897,0.4928,0.38138,"Northland College, Ashland, WI",46.5792721,-90.87487038598911,Critical,0,761,18
151801,Indiana Wesleyan University-Marion,Marion,IN,Wesleyan,0.5636,0.1457,0.5267000000000001,0.46533,"Indiana Wesleyan University-Marion, Marion, IN",40.5163759,-85.66416502625239,Secure,4,369,23
191676,Houghton University,Houghton,NY,Wesleyan,0.3089,0.4044,0.6346,0.45836,"Houghton University, Houghton, NY",42.426287,-78.155462892227,Secure,4,397,75
